2404689830,4,16,11,14246,8,13,12,14007,15,8,9,18944,10,6,13,17800,5,7,11,13170,19,6,13,21019,12,9,17,16368,8,9,17,14893,10,9,23,17542,1,9,19,12000,1
2404641385,4,9,11,13596,5,5,17,13113,11,6,12,15306,8,6,16,14185,5,6,21,12442,7,3,9,15665,10,10,11,13496,8,7,15,14396,7,7,12,15573,0,6,16,9062,1
2404511920,2,6,8,11907,8,6,10,12432,4,4,11,12709,7,8,12,13863,3,11,15,9541,4,3,10,14274,8,6,14,14774,11,6,8,15336,10,4,15,15757,2,5,25,12024,2
2403856911,2,6,20,10405,8,6,13,12548,10,2,10,13301,8,3,11,14908,5,6,16,10050,4,4,6,12566,5,6,5,11196,5,8,2,11563,7,7,2,13145,1,8,9,8175,1
2403853168,2,8,8,8344,6,7,4,8510,2,7,1,8934,5,6,5,10118,1,5,8,7118,9,6,5,12860,12,3,2,13354,8,0,5,15163,3,4,9,12126,0,3,15,8723,2
2403784288,11,6,10,14396,5,3,14,11277,7,6,8,11958,11,5,12,15021,6,5,14,11135,6,13,3,9817,8,4,6,10505,6,9,9,11532,5,6,7,10530,0,8,12,7955,1
2403628752,3,6,6,8196,3,7,5,7846,2,7,7,8145,3,6,6,10740,6,10,5,8061,6,4,9,10738,11,1,16,13276,3,6,8,10596,15,3,8,14332,1,3,25,9606,2
2403621974,4,8,10,11103,7,8,13,11527,8,9,5,12646,11,6,5,12635,3,7,13,10789,5,13,7,11305,2,6,24,12050,14,3,8,16964,12,6,13,17498,5,6,12,11856,2
2403280764,3,3,6,11070,8,1,7,11552,5,5,5,11110,6,2,6,12080,1,0,15,9199,1,5,1,7211,1,6,6,7881,7,2,3,9365,2,5,3,8273,0,5,4,6017,1
2403176317,9,8,11,14916,16,7,15,19654,5,11,11,14125,8,8,15,16908,4,7,22,13926,6,6,11,13969,9,11,12,13471,8,8,15,14989,12,9,10,15531,6,8,18,11367,1
2403122615,8,8,6,14171,2,5,21,12047,7,6,12,13221,15,4,12,15157,1,4,16,9577,5,6,12,10792,9,7,2,12651,6,6,6,11438,4,7,10,12080,3,7,9,8861,1
2403009355,3,6,17,11150,5,7,16,10956,3,8,18,10720,15,9,8,15912,1,8,22,9290,8,6,10,11814,3,8,18,10543,21,4,8,14682,4,7,17,11344,2,4,21,8223,1
2403013408,2,5,14,12062,6,5,11,12620,11,4,6,13646,5,5,10,12916,1,8,14,8749,11,6,5,17060,3,6,11,11523,4,3,6,13994,7,4,6,15139,2,6,13,10506,2
2402917228,6,8,5,11628,4,6,14,10177,11,6,6,12252,8,8,11,11982,0,7,18,8550,8,5,3,13916,7,8,15,12374,5,5,7,12239,14,6,9,14487,1,5,17,10193,2
2402864163,1,5,0,4410,0,4,1,4141,0,2,0,4969,0,3,1,4829,1,1,0,3550,4,1,5,7295,5,0,2,8576,4,0,2,7357,2,0,5,7557,0,1,8,5176,2
2402329882,2,6,12,11920,6,2,10,12224,8,5,8,14113,12,1,11,15899,2,4,14,10426,3,4,11,11304,7,5,5,11944,4,6,7,11914,4,6,5,11885,0,9,7,7301,1
2401541860,9,0,8,11163,2,6,14,9888,17,3,9,14474,8,3,9,11298,4,6,9,8035,3,4,4,9748,5,9,7,9761,6,7,1,9817,3,9,4,9274,1,11,7,6574,1
2401047081,2,8,4,10680,3,7,8,10888,10,7,1,12473,6,6,9,12265,0,12,12,9627,4,4,13,14198,8,6,13,14055,16,2,17,16948,6,5,10,14000,6,4,13,12205,2
2401050751,3,4,10,12739,3,3,15,12177,11,3,8,15128,2,4,7,11629,6,1,13,10822,2,5,2,9934,5,6,2,9805,2,5,5,9551,3,3,2,9550,3,6,5,7955,1
2400880447,4,5,1,7115,0,4,2,5357,1,7,2,5774,2,4,0,7235,0,6,3,4162,1,1,15,8481,3,2,6,8144,10,1,2,9807,11,1,1,10174,1,2,9,5642,2
2400815495,4,2,7,8525,1,0,12,8485,7,3,4,10234,2,1,6,9104,5,2,7,7733,2,5,2,8004,3,5,2,7543,3,5,1,8186,0,3,2,7891,0,1,2,4982,1
2400752513,1,0,8,7473,9,3,8,9870,4,2,2,8274,7,3,8,10516,6,3,7,7969,1,4,1,5945,4,6,2,6416,3,6,3,7010,2,6,1,7831,0,5,5,4394,1
2400714796,6,6,14,11383,9,5,8,12358,13,3,13,13556,10,4,14,13650,10,8,16,11573,3,10,3,8579,8,10,4,8472,6,7,7,8736,6,11,10,10016,2,10,14,6748,1
2400637705,5,4,8,14689,9,7,4,12639,11,12,10,13756,0,8,5,10312,0,9,10,8662,3,5,4,12888,13,3,12,15682,12,8,18,14823,11,4,12,16100,1,5,27,11223,2
2400597620,8,11,8,11428,8,11,5,12648,15,7,4,14075,4,7,17,11176,3,10,10,9753,6,10,3,14330,11,9,12,13425,13,5,11,18348,13,6,10,17960,3,8,25,12183,2
2400572594,3,11,10,13337,9,4,13,14097,15,7,7,16508,10,8,10,17454,3,7,17,13030,7,9,9,12795,11,6,8,15404,7,10,7,12379,9,8,14,13683,3,7,23,10763,1
2400526223,2,5,6,9572,8,8,15,10640,6,8,8,11553,9,4,8,12259,0,7,15,7424,1,4,5,11418,11,4,9,14351,8,6,6,13822,5,5,9,13753,7,6,12,11907,2
2400400047,4,2,14,12969,10,8,9,13373,7,5,11,13522,5,4,13,12927,5,2,18,9778,8,5,3,12824,5,6,6,10380,3,5,7,10097,4,8,3,10138,1,7,5,7160,1
2400353678,2,5,9,10424,10,6,6,12383,6,6,11,11631,11,5,4,14700,1,7,16,8248,5,4,4,9994,8,7,9,11897,5,7,5,9870,7,4,9,12270,3,8,8,8366,1
2400318564,3,9,5,9042,10,6,3,9813,0,6,6,7827,6,5,4,9582,2,3,11,7578,3,4,13,11214,6,8,9,12051,10,2,7,12523,9,6,7,12863,1,1,16,8970,2
2399276490,0,6,12,13966,15,5,12,18058,7,8,11,16774,14,3,13,19928,1,6,23,12002,11,5,4,22125,6,8,6,16188,6,6,10,18928,0,11,9,17900,5,7,8,13884,2
2399217937,6,1,8,12130,6,2,9,12223,7,5,7,11834,10,5,7,12903,6,5,11,9919,2,5,7,8459,6,10,6,9382,8,4,5,11662,1,5,10,8320,1,11,9,8021,1
2399195983,3,7,9,8879,5,6,6,9179,3,4,5,9119,5,6,7,9076,1,2,11,6445,7,4,10,11517,9,4,9,12385,5,3,7,13126,3,5,5,10695,1,1,16,9012,2
2399021517,2,5,2,8175,4,0,12,10758,9,3,3,11166,8,1,8,12219,3,2,12,8324,3,5,3,7692,5,5,1,8709,2,5,1,8209,0,5,2,6781,1,6,1,5467,1
2397834391,4,8,7,11908,5,9,6,11371,10,11,7,11895,10,8,10,12996,0,7,19,8872,3,4,14,11923,19,5,10,18649,6,9,12,11262,14,3,12,15454,1,8,24,10163,2
2397555029,5,3,6,9525,2,4,14,8403,9,4,4,10183,8,4,8,10772,6,6,11,8750,5,8,3,7680,10,4,4,9182,4,4,8,7842,2,5,11,7508,0,9,10,4790,1
2395790501,4,2,5,9178,6,1,2,9300,1,0,4,7910,3,2,3,9215,2,2,4,6761,3,4,1,6352,2,4,5,6943,2,1,2,7785,0,2,1,6406,0,5,2,4056,1
2395186764,5,6,12,12323,10,7,10,14547,4,8,17,12459,12,7,12,14373,3,10,19,10023,4,4,13,15628,10,7,13,15937,15,6,11,16258,8,8,11,15812,1,9,19,11483,2
2395101207,14,12,4,17903,9,8,14,18519,7,12,12,17327,6,8,19,16656,7,10,12,15941,12,7,21,19689,9,8,16,16459,21,7,7,22168,6,12,20,18324,2,9,28,13704,2
2395061119,6,6,16,14888,6,7,18,14501,14,10,8,18131,6,7,21,15367,11,6,16,14719,9,7,5,16954,14,5,7,17329,6,12,5,15512,7,10,8,16107,0,10,20,11039,2
2395023970,0,4,2,8879,3,2,2,9395,1,8,4,7905,2,4,3,9058,1,4,6,6674,3,0,10,10967,5,2,12,11425,10,1,6,12945,3,1,14,10899,1,3,17,8660,2
2394938097,9,0,5,12155,4,1,7,11419,6,2,8,9998,1,2,8,8998,3,4,4,8019,1,6,3,7492,4,4,1,8001,2,4,3,8434,2,4,2,8147,0,5,4,5301,1
2394909689,1,12,2,7536,4,7,6,8642,5,6,1,10077,4,8,2,8938,0,5,8,6721,11,3,8,10912,7,4,9,10907,10,2,5,11916,9,1,11,12003,1,4,15,7285,2
2394894484,8,6,14,11689,8,5,15,12602,7,7,15,11494,12,8,8,13401,1,8,22,8952,5,8,10,12044,11,7,9,13042,6,6,12,11783,11,7,8,13646,1,8,14,8990,1
2394846022,15,7,3,15661,3,4,11,12099,3,8,7,12280,4,3,5,13342,0,5,10,8600,7,3,8,12367,3,8,10,10582,6,7,8,10953,9,1,8,13593,2,7,12,8502,1
2394652534,3,2,2,7504,3,6,4,7951,0,5,4,7933,6,4,4,10069,1,4,10,6858,7,2,7,11207,3,1,13,11924,7,3,7,11250,4,5,11,11124,0,2,15,7909,2
2394585171,10,5,8,14723,5,5,17,12588,10,4,8,14410,4,5,13,13579,1,6,17,9939,2,4,6,10289,6,6,10,12090,2,9,6,11907,9,6,8,11827,6,5,14,10559,1
2394570582,6,12,27,19578,12,8,16,20247,12,13,21,20383,18,12,15,22012,2,4,39,15581,15,12,19,22055,3,10,21,16972,13,6,25,20783,15,8,14,22192,3,14,16,14811,1
2394177539,3,4,6,7878,3,7,4,7696,6,9,4,7630,6,4,8,9385,2,5,15,7677,4,1,13,9994,13,2,8,13914,9,6,5,11171,3,5,9,9825,0,6,19,8433,2
2393655909,5,5,15,14579,10,7,14,16189,8,6,13,15562,14,5,14,18550,1,2,28,11358,7,5,9,13562,4,10,7,12470,6,8,4,15851,6,9,6,13063,1,6,13,9330,1
2393619338,7,6,8,15947,9,4,17,14499,8,6,12,13820,7,5,13,14652,3,4,21,10778,3,8,7,11680,7,11,6,12672,2,3,10,13430,8,6,2,14113,5,7,6,9805,1
2393605492,1,3,2,6413,5,1,5,8830,1,7,2,7584,7,2,3,9454,4,1,7,7135,4,3,1,8341,6,3,0,9965,3,4,1,7475,1,4,3,6672,0,4,5,5026,1
2393573862,8,9,10,16319,8,4,11,15175,7,10,13,14776,7,4,8,15215,0,4,20,11672,5,6,11,12113,7,6,11,15879,8,4,13,13507,11,8,6,16211,0,6,22,9673,1
2392106715,10,9,2,12250,2,9,10,9882,4,11,2,10504,8,7,8,12990,2,9,11,8291,7,6,14,13840,16,4,16,14371,15,4,13,15362,4,7,15,12825,3,5,25,10540,2
2392031905,5,5,23,15805,12,9,35,16683,32,8,15,24862,13,11,22,17806,2,11,32,11948,5,11,12,13822,17,16,9,16408,8,18,12,13538,12,13,14,15722,2,6,27,12696,1
2391974354,11,5,15,15809,6,5,12,11066,12,7,11,11941,8,9,14,11804,5,1,26,11432,8,10,6,10788,7,7,9,10242,6,9,9,11717,4,9,8,10015,2,7,14,7423,1
2391938662,3,7,7,11148,1,3,17,10058,2,5,9,11343,12,5,8,14072,6,5,13,10757,2,6,9,12137,5,5,10,13017,9,2,9,14586,7,7,9,14780,2,4,17,10380,2
2391927636,7,8,3,7729,11,6,3,9152,1,11,1,5526,1,6,2,5670,0,7,9,5544,4,4,4,8991,8,6,6,9263,17,4,4,11812,4,4,6,8852,5,2,6,7155,2
2391925457,6,3,3,8216,0,4,1,6878,4,8,4,6942,2,5,1,7628,0,4,3,5047,4,3,12,9118,10,2,5,11076,2,2,11,9121,6,4,6,10138,2,1,9,6808,2
2391923423,3,3,11,12999,4,3,6,13373,9,2,4,13355,7,5,3,14097,1,2,12,10416,2,8,4,10425,7,2,3,12359,4,6,7,12599,2,6,2,10207,0,2,9,7697,1
2391726316,5,11,10,12509,14,8,12,17593,7,6,14,15192,15,8,10,18525,2,9,25,11702,10,8,13,17260,4,8,20,14374,17,9,14,19925,7,10,18,15574,4,8,21,14034,2
2391667531,4,11,0,7908,1,7,4,7563,4,3,8,10008,6,7,3,9978,1,5,12,7635,9,3,8,13187,11,4,10,13369,1,4,11,10423,9,4,4,12277,2,1,15,9202,2
2391596212,1,6,9,7998,15,7,10,12270,4,5,9,8582,7,9,10,10340,0,6,18,7025,9,5,3,12093,9,5,7,10938,7,5,6,11338,4,4,13,12239,4,8,12,8715,2
2391499459,4,7,8,11302,7,4,7,11659,6,2,14,12514,16,2,14,15135,7,5,15,11506,11,6,0,10844,1,10,5,7678,4,5,6,10169,3,9,5,8640,1,10,14,7304,1
2391491855,5,5,2,10986,8,6,9,13013,4,9,3,11804,4,13,6,11601,1,8,13,9336,6,4,5,13697,15,4,7,15137,10,4,11,15177,10,6,15,13981,0,4,30,9788,2
2390845284,10,5,3,12556,6,3,7,11452,7,2,4,10840,2,3,5,9470,5,1,5,9014,0,10,4,6799,6,7,2,8702,1,3,4,7425,4,5,5,8433,3,5,2,7219,1
2472319255,10,1,14,16186,11,6,4,14024,3,3,19,14852,7,6,9,15287,1,7,12,10453,6,13,2,12754,4,6,10,11978,7,2,4,13315,5,4,10,14201,1,7,10,8928,1
2472335559,4,7,1,8929,3,5,2,10287,6,3,2,11083,2,6,7,9849,0,5,8,7457,7,1,9,12577,4,3,10,9927,3,3,12,10439,4,5,12,10986,8,4,9,9636,2
2472312271,6,9,6,14174,10,2,11,13460,9,2,7,14941,6,2,15,15842,1,2,20,11000,4,2,5,11952,7,5,2,12020,4,5,3,11693,2,13,3,10612,0,7,7,8430,1
2472257762,0,7,3,7665,4,6,4,8625,3,6,2,8038,3,8,2,8182,0,5,3,5196,10,4,3,10874,5,2,7,10095,8,1,6,11139,7,2,8,11840,2,1,17,8773,2
2472272629,6,4,7,11933,10,3,1,12157,4,2,7,10615,12,5,7,13703,5,5,17,10115,1,8,1,8238,6,6,7,9239,5,6,6,9373,4,8,6,8433,3,9,5,6993,1
2472204648,6,1,9,9444,3,2,3,8373,7,1,2,9408,5,5,4,8619,5,2,13,8874,0,7,2,5559,5,4,1,7356,1,4,0,6766,0,7,3,5495,5,4,1,5959,1
2472168568,4,8,4,11900,5,10,8,10895,3,9,9,10891,7,8,5,12203,4,5,10,9873,7,5,15,13976,11,3,13,14545,13,8,9,14596,4,4,11,13251,5,4,21,11625,2
2472118386,7,4,9,13227,11,2,9,15541,6,8,6,10774,7,2,13,14283,4,4,17,10498,9,6,7,12599,3,7,10,10587,6,6,5,11216,1,8,5,10221,1,8,9,7257,1
2472082446,3,4,5,8535,8,1,13,10671,6,2,4,8712,10,2,7,11210,2,3,7,6064,0,4,4,6035,3,5,4,6844,5,4,1,7377,4,8,2,6528,0,8,9,5210,1
2471915618,0,0,2,6581,1,2,4,6547,8,0,4,10044,4,1,3,8470,2,1,4,5477,0,0,1,6126,1,4,1,5277,1,5,2,5255,0,2,0,4582,2,4,0,3954,1
2471929874,8,1,6,11207,3,6,12,9230,7,2,10,11714,8,1,7,11396,2,0,18,8415,0,7,0,7158,2,5,4,7516,4,5,3,8794,1,5,4,8586,3,6,3,6670,1
2471838731,0,5,1,6858,1,7,2,5959,4,4,1,7046,2,3,2,7089,0,4,2,4601,7,1,8,9640,6,1,6,9931,6,2,2,9237,4,1,5,9328,0,2,5,5814,2
2471856087,5,6,2,14354,6,5,7,13494,12,3,3,16129,5,6,6,14106,0,2,17,9924,5,5,4,13315,3,4,5,11613,3,8,10,11615,8,7,5,13022,3,4,9,10242,1
2471701467,2,4,1,4496,2,2,0,4876,0,3,0,4675,1,5,0,4902,0,4,1,3585,3,3,3,7496,4,1,2,7458,1,1,2,6389,7,1,3,9273,3,0,7,6262,2
2471486220,5,10,4,10112,4,9,6,10410,3,7,4,10283,7,8,8,12043,3,12,3,8938,9,4,5,12378,10,8,16,12301,10,3,12,13364,10,2,15,16068,7,5,23,11416,2
2471352355,4,7,11,11493,3,7,7,10697,12,3,4,15420,3,6,7,11960,4,6,12,9977,5,3,14,14730,5,9,8,13854,9,7,4,15768,9,4,9,15991,1,4,22,11801,2
2471175145,7,11,4,11944,5,8,9,11211,10,5,9,14280,6,4,14,13539,4,6,16,10901,10,7,15,14691,4,4,15,13119,10,9,10,13850,8,4,9,16030,2,8,21,11389,2
2470997810,2,9,2,10454,1,4,5,10489,2,8,6,10990,11,4,4,16743,1,3,11,10167,11,0,6,15905,3,4,13,12877,10,5,6,15930,3,5,10,14719,1,3,16,10970,2
2470994296,5,0,2,8812,12,0,9,11521,8,2,7,10759,1,0,8,8811,1,4,12,7162,2,6,0,6522,1,5,1,5238,1,8,2,6634,0,5,2,6642,2,3,2,5507,1
2470949615,2,4,11,12598,9,7,7,14130,12,10,6,14096,9,7,6,14892,1,9,18,10685,5,10,13,18072,12,6,12,16429,8,8,7,14500,12,4,13,17779,0,5,21,11516,2
2470946591,1,5,10,9982,8,4,10,13117,11,7,8,13340,2,7,10,9964,4,8,10,9502,6,6,5,13434,13,4,13,14612,5,3,11,13896,3,6,7,12776,4,7,22,12335,2
2470878706,6,5,8,13730,10,2,13,15988,4,5,14,12885,8,6,12,14935,2,5,14,9679,5,9,4,12965,4,6,11,12245,12,4,5,16250,2,6,4,12226,0,6,14,9099,1
2470866188,3,6,6,10834,0,6,7,8400,3,5,4,9370,5,4,3,10157,3,4,6,7216,2,4,11,10662,9,3,11,12687,3,3,10,11349,9,1,6,13839,2,3,19,9270,2
2470872994,10,4,8,15138,5,2,7,13073,4,7,13,12284,6,2,7,13445,1,2,11,9005,4,8,6,10396,7,4,3,11227,2,4,3,9771,4,7,2,10012,0,3,11,7923,1
2470860027,15,6,18,17366,9,3,15,15983,6,8,14,15689,7,4,16,14614,6,5,17,13101,6,10,6,13998,6,12,11,13135,9,8,6,14885,4,6,7,15362,1,7,7,9415,1
2470763352,6,3,6,13483,8,2,6,12741,5,4,13,13275,5,5,4,13422,3,7,10,10936,4,7,7,11550,2,5,7,10992,9,6,5,13530,2,5,5,10729,4,4,8,9696,1
2470689555,5,12,5,8670,10,9,2,11065,5,8,3,10691,0,8,4,7429,1,9,7,7277,19,5,8,15482,9,3,15,12448,6,4,14,11528,9,6,14,13483,3,3,16,10224,2
2470693128,2,7,2,11243,6,6,5,11868,1,4,7,10963,6,5,9,13456,1,5,13,9181,3,0,11,13627,10,5,9,14508,6,4,7,14221,7,2,12,14396,1,5,17,10351,2
2470627009,3,7,10,12785,0,5,16,12622,6,6,6,12602,12,4,12,15637,6,3,20,12602,12,4,5,14748,1,3,16,11770,7,2,8,14130,1,9,5,10935,4,9,5,9903,1
2470622421,5,4,0,5669,2,6,2,4944,0,5,3,4591,0,5,2,4445,1,9,3,4336,7,2,9,8553,8,1,10,9269,3,0,6,7702,9,4,8,9505,2,1,15,7126,2
2470585213,6,2,7,11753,4,5,8,12244,12,2,10,13397,5,3,14,11616,0,3,20,9058,1,5,3,8359,8,7,3,9449,2,6,3,9898,2,6,7,9679,2,3,10,7816,1
2470570748,6,11,4,8075,5,6,9,7996,6,6,5,8513,6,4,4,9241,0,4,9,6417,13,7,6,10628,4,6,10,8645,9,1,9,12236,2,6,6,8222,3,3,14,7095,2
2469865635,6,4,11,12019,9,5,12,12464,7,4,6,12093,6,7,14,12575,4,3,20,10531,3,7,8,8356,5,5,9,10059,5,5,5,11135,7,8,10,11265,3,7,17,9013,1
2469725973,4,0,8,12476,5,3,13,11794,8,3,7,12469,8,5,10,13256,1,3,19,8814,2,3,7,9024,5,5,7,8598,1,4,9,8301,6,7,6,9370,0,7,9,5986,1
2469682783,5,3,4,13778,3,3,3,9855,5,3,8,12038,6,1,5,12586,1,1,7,7765,1,3,3,9833,1,5,7,7141,5,4,3,8776,2,2,5,9051,1,6,6,5888,1
2469599157,4,6,17,10765,11,9,8,12246,9,7,13,13217,4,7,11,10800,4,6,7,8994,5,12,13,12168,10,6,7,13011,7,4,14,13590,11,5,11,13540,2,5,20,10119,2
2469593728,10,4,7,12306,5,7,10,11659,9,4,10,13771,5,6,4,13129,1,3,15,9419,3,9,10,12507,8,4,10,12714,4,4,10,12268,9,4,8,16748,0,9,19,9734,2
2469548990,7,4,10,11690,13,5,10,13431,6,3,8,11308,4,1,13,12561,4,4,16,10094,3,7,5,9868,3,7,6,9478,7,6,7,10878,3,8,2,10093,1,6,8,7207,1
2469533403,3,9,10,10559,8,6,9,12528,8,7,7,13217,6,10,6,11430,2,7,13,9180,4,3,11,12277,14,4,14,16055,8,9,6,12444,10,8,11,15018,3,3,24,11699,2
2469472874,3,6,1,7059,4,6,3,7739,4,5,2,8372,4,6,5,7553,1,5,6,5433,4,4,3,8743,18,3,2,13330,3,2,6,9695,1,4,7,8435,2,3,9,7296,2
2469438236,14,3,10,16543,5,7,11,11994,8,3,5,13522,11,5,15,15078,2,3,26,11268,2,9,14,10320,7,7,7,12680,8,1,6,16272,3,14,7,10560,1,9,14,8933,1
2469426247,5,12,6,13236,5,10,6,12955,10,8,5,13657,5,7,12,15263,2,8,11,9913,17,1,10,18934,5,8,13,13310,11,4,13,16931,6,8,8,14160,6,6,18,13501,2
2469300120,4,8,7,11614,5,3,7,12862,3,5,1,12068,2,4,5,11867,1,6,7,7988,6,7,11,12970,4,5,10,11837,6,2,8,15402,8,1,8,14451,2,0,17,10399,2
2469247157,0,4,6,7710,7,4,2,9659,5,1,4,10387,0,7,3,7711,0,5,3,5536,9,4,2,11246,1,1,12,8749,5,5,8,9982,6,1,7,11260,0,1,11,7465,2
2469231756,1,4,5,7422,8,2,0,10172,3,3,4,9072,11,0,4,12847,2,2,14,8039,2,5,2,8023,3,5,2,6779,2,4,2,7948,2,7,2,7868,2,4,2,5317,1
2468466375,6,8,0,7474,5,5,5,7528,1,4,3,6257,1,2,2,7357,0,4,3,5097,11,3,0,10885,2,3,8,8294,7,2,2,9518,2,3,4,7410,1,2,8,5987,2
2468464418,3,3,2,7562,3,4,3,7708,4,10,4,7666,3,7,0,6201,0,7,5,5413,3,3,1,7511,15,2,5,11690,8,2,4,9946,5,4,8,9562,0,2,17,6910,2
2468470957,5,3,9,12753,11,6,8,14165,11,6,6,13785,9,7,13,13907,1,6,22,10065,5,8,4,9456,6,9,10,9968,9,6,6,11568,7,9,12,11807,1,5,17,8322,1
2468340010,3,4,4,10602,1,5,11,9751,9,9,2,10748,5,5,5,11462,0,7,9,7501,2,5,8,10451,10,4,12,12704,7,3,11,12045,10,4,9,13347,1,2,15,8333,2
2468020450,4,6,7,13834,12,6,10,15055,15,5,7,17625,4,7,9,12808,1,9,16,9764,10,4,3,14593,7,7,19,12970,3,7,14,14545,11,9,16,16606,2,9,23,10802,2
2467710082,0,6,4,5823,3,6,5,6687,3,4,2,7065,1,4,1,5998,1,6,3,4565,13,1,5,11742,4,2,15,9009,2,3,10,8157,6,0,6,9573,1,2,11,6390,2
2467690164,4,9,2,10838,6,5,7,12337,3,3,9,11487,6,7,6,11582,0,4,11,8336,9,2,7,15565,5,5,13,13076,5,5,7,12996,7,5,10,13788,2,2,17,10624,2
2467628617,10,4,5,19156,5,4,13,16334,4,5,7,14980,5,4,8,15641,4,1,15,12982,3,5,6,14889,7,3,8,14937,5,5,2,13861,1,11,5,13679,2,4,11,10679,1
2467616404,11,10,6,15903,9,5,10,15318,1,12,5,12847,4,8,7,13721,2,8,8,10650,6,7,5,17726,7,6,13,16964,16,2,7,18636,12,5,13,18661,2,7,17,12062,2
2467589186,5,2,9,13088,5,2,18,12400,16,3,7,14188,7,8,11,12349,7,7,8,10141,1,6,2,7735,7,7,3,10047,9,7,1,10288,4,10,6,8801,1,10,12,7244,1
2467496101,10,5,4,15142,4,5,8,14588,6,7,1,14779,10,7,6,16148,0,9,19,10645,8,4,9,16316,6,9,10,13577,11,6,9,15320,8,7,9,13145,0,4,22,10403,2
2467454748,0,1,0,4110,1,4,0,4303,1,2,0,4096,1,4,2,4023,0,4,1,3123,1,0,4,6965,6,0,0,7022,3,0,5,7506,4,2,4,6618,1,1,5,5072,2
2467426471,3,3,19,12698,9,5,16,13927,10,5,10,13314,8,5,14,13606,9,3,12,12979,5,8,4,10371,5,6,9,11358,5,11,7,10845,6,8,6,11217,0,7,16,8262,1
2467188150,12,0,5,14308,7,2,5,11170,7,3,5,12638,4,3,14,12150,4,2,17,9810,0,7,6,8248,5,3,4,10036,3,10,4,8317,2,4,3,8803,0,10,4,6261,1
2467175655,6,1,4,12530,3,3,14,11548,3,5,9,10905,9,3,8,16862,3,2,9,9572,1,4,6,7989,3,2,7,8585,5,7,6,11561,5,7,3,10581,0,4,6,6656,1
2467183715,8,4,5,14563,7,3,7,14164,1,6,4,12442,4,2,7,14448,1,4,5,9179,1,3,10,9691,7,4,6,10553,8,7,3,11843,2,4,7,10972,1,3,5,7105,1
2467114715,11,10,6,17352,8,6,5,15067,6,8,5,15358,3,6,2,14699,2,8,3,10258,9,11,10,16745,8,4,9,16210,13,3,13,17400,6,4,17,17946,2,8,22,11914,2
2467123131,7,7,3,14840,4,9,7,11326,4,3,3,13180,1,8,6,10660,1,7,9,8361,11,5,10,16090,5,5,17,13729,4,3,7,13939,8,2,14,15358,6,2,13,13491,2
2467121695,2,3,12,8627,9,2,9,11785,8,4,7,10789,5,2,7,10753,0,2,16,6602,5,6,3,8768,4,4,3,8387,1,5,5,7955,1,6,7,8231,2,3,6,6548,1
2467088665,10,5,4,15141,10,8,20,15958,5,9,15,13955,18,6,17,19508,4,7,28,13580,5,9,14,13107,5,11,11,12367,9,10,10,13607,9,11,14,14071,7,6,15,12969,1
2467005197,6,6,1,9341,2,8,6,8448,8,5,5,9680,3,5,3,8718,0,5,12,6389,4,3,10,12266,9,6,8,11342,6,3,8,12175,5,4,10,11864,5,3,13,9679,2
2467010271,3,3,12,11233,3,3,12,11443,10,3,5,12075,4,3,5,10947,1,2,12,8215,4,3,4,9764,3,6,5,9736,6,4,2,10352,1,5,6,9499,0,3,7,6956,1
2466954200,3,7,8,11566,7,4,8,15446,7,7,4,13568,7,6,4,13132,1,6,9,9383,6,11,6,15862,5,4,7,14469,9,4,9,14192,8,2,7,17363,2,4,16,11361,2
2466491719,2,2,2,8489,4,4,2,8198,2,5,4,8604,5,6,5,8393,1,7,7,6165,4,2,5,9111,8,3,10,11027,2,3,7,9021,9,3,8,12501,1,3,16,7893,2
2466398854,3,6,5,8773,4,9,5,8855,3,4,2,9191,3,9,4,8855,3,9,4,7595,5,5,4,11482,9,2,12,12517,6,2,5,11616,11,5,6,13500,6,2,22,10833,2
2466426039,6,11,12,11063,5,6,8,10918,7,3,9,12688,4,3,7,11060,3,4,14,8070,8,9,12,13762,3,5,7,11356,9,3,5,12789,5,2,10,13296,2,6,17,9722,2
2466307841,7,10,8,13661,7,9,12,14412,13,10,10,15198,5,10,11,14456,3,3,17,11837,7,13,16,13786,9,8,10,14107,15,8,12,16196,7,6,15,14859,4,0,23,12346,1
2466304203,11,9,13,19194,12,10,15,18601,17,9,11,20317,8,8,15,18986,2,4,36,16164,8,9,12,16778,13,8,9,17099,9,10,9,18774,8,8,11,19000,2,15,13,12830,1
2466234554,3,7,3,9476,7,6,8,10787,4,9,6,9341,5,6,3,11173,0,7,10,7266,10,2,5,16158,10,3,4,13131,13,4,3,14079,2,3,9,11593,0,7,19,9746,2
2465795330,8,3,8,14765,5,7,8,14013,6,9,5,14055,4,3,11,13633,3,7,10,10731,3,6,10,11264,16,6,4,14515,3,4,12,11881,5,5,6,11266,1,5,12,8908,1
2465791674,2,1,10,10535,5,1,6,10668,7,1,5,13419,9,3,2,12238,2,4,9,8103,0,7,1,8082,3,3,2,9214,3,5,0,9258,4,4,3,9253,0,7,6,6610,1
2465727233,9,5,3,11833,3,9,8,9101,1,6,5,10730,3,1,4,10119,3,5,6,7837,6,3,10,13860,6,6,5,12783,6,4,9,12335,7,3,9,13581,1,3,15,9290,2
2465533826,6,5,8,15095,7,6,16,13259,7,8,9,13094,2,9,9,12355,5,8,7,11174,8,6,8,13616,5,6,19,11230,5,4,12,11990,16,6,8,17102,2,5,15,10108,2
